Entity,Code,Year,Low-carbon energy per capita (kWh - equivalent)
Turkey,TUR,1981,837.1553
Turkey,TUR,1982,911.66016
Turkey,TUR,1983,713.2212
Turkey,TUR,1984,826.5808
Turkey,TUR,1985,724.6196
Turkey,TUR,1986,701.47626
Turkey,TUR,1987,1077.4001
Turkey,TUR,1988,1641.2487
Turkey,TUR,1989,998.4916
Turkey,TUR,1990,1264.1616
Turkey,TUR,1991,1218.8379
Turkey,TUR,1992,1401.5325
Turkey,TUR,1993,1759.157
Turkey,TUR,1994,1557.687
Turkey,TUR,1995,1788.1599
Turkey,TUR,1996,1998.2513
Turkey,TUR,1997,1940.5065
Turkey,TUR,1998,2022.7028
Turkey,TUR,1999,1634.1649
Turkey,TUR,2000,1437.2983
Turkey,TUR,2001,1099.6935
Turkey,TUR,2002,1502.7657
Turkey,TUR,2003,1542.409
Turkey,TUR,2004,1968.9255
Turkey,TUR,2005,1656.581
Turkey,TUR,2006,1823.5356
Turkey,TUR,2007,1465.1344
Turkey,TUR,2008,1359.1863
Turkey,TUR,2009,1476.5658
Turkey,TUR,2010,2114.5918
Turkey,TUR,2011,2164.3574
Turkey,TUR,2012,2389.0305
Turkey,TUR,2013,2524.0308
Turkey,TUR,2014,1849.1665
Turkey,TUR,2015,2846.619
Turkey,TUR,2016,3029.326
Turkey,TUR,2017,2882.9097
Turkey,TUR,2018,3189.1956
Turkey,TUR,2019,4251.7573
Turkey,TUR,2020,4086.3198
Turkey,TUR,2021,3754.2046
Turkey,TUR,2022,4301.231
Turkmenistan,TKM,1985,2.7321458
Turkmenistan,TKM,1986,2.6585488
Turkmenistan,TKM,1987,2.5859098
Turkmenistan,TKM,1988,2.5165048
Turkmenistan,TKM,1989,2.4496589
Turkmenistan,TKM,1990,2.3844857
Turkmenistan,TKM,1991,2.3211598
Turkmenistan,TKM,1992,3.1630611
Turkmenistan,TKM,1993,3.6671727
Turkmenistan,TKM,1994,2.8617997
Turkmenistan,TKM,1995,2.798437
Turkmenistan,TKM,1996,3.437486
Turkmenistan,TKM,1997,3.3881838
Turkmenistan,TKM,1998,4.0035768
Turkmenistan,TKM,1999,3.2847495
Turkmenistan,TKM,2000,2.0411594
Turkmenistan,TKM,2001,1.9990457
Turkmenistan,TKM,2002,1.9591519
Turkmenistan,TKM,2003,1.9220458
Turkmenistan,TKM,2004,1.885708
Turkmenistan,TKM,2005,1.8484652
Turkmenistan,TKM,2006,1.8115377
Turkmenistan,TKM,2007,1.7748237
Turkmenistan,TKM,2008,1.7377964
Turkmenistan,TKM,2009,1.7001135
Turkmenistan,TKM,2010,1.7458076
Turkmenistan,TKM,2011,1.8580803
Turkmenistan,TKM,2012,2.0772533
Turkmenistan,TKM,2013,2.4522195
Turkmenistan,TKM,2014,3.0001118
Turkmenistan,TKM,2015,3.9107308
Turkmenistan,TKM,2016,4.622356
Turkmenistan,TKM,2017,4.5098114
Turkmenistan,TKM,2018,4.411961
Turkmenistan,TKM,2019,4.329066
Turkmenistan,TKM,2020,4.2613072
Turkmenistan,TKM,2021,5.257549
Turkmenistan,TKM,2022,5.1659384
USSR,OWID_USS,1965,1068.4188
USSR,OWID_USS,1966,1190.4761
USSR,OWID_USS,1967,1138.8497
USSR,OWID_USS,1968,1329.798
USSR,OWID_USS,1969,1459.8876
USSR,OWID_USS,1970,1568.1603
USSR,OWID_USS,1971,1587.218
USSR,OWID_USS,1972,1585.6204
USSR,OWID_USS,1973,1616.0332
USSR,OWID_USS,1974,1796.3756
USSR,OWID_USS,1975,1789.3741
USSR,OWID_USS,1976,1991.137
USSR,OWID_USS,1977,2243.2822
USSR,OWID_USS,1978,2495.8086
USSR,OWID_USS,1979,2577.718
USSR,OWID_USS,1980,2842.8667
USSR,OWID_USS,1981,2990.9294
USSR,OWID_USS,1982,2972.0852
USSR,OWID_USS,1983,3122.9211
USSR,OWID_USS,1984,3672.2646
Ukraine,UKR,1985,3592.7993
Ukraine,UKR,1986,2989.5188
Ukraine,UKR,1987,3346.3213
Ukraine,UKR,1988,4663.7407
Ukraine,UKR,1989,4246.9224
Ukraine,UKR,1990,4792.59
Ukraine,UKR,1991,4795.784
Ukraine,UKR,1992,4491.1846
Ukraine,UKR,1993,4753.8213
Ukraine,UKR,1994,4490.227
Ukraine,UKR,1995,4495.403
Ukraine,UKR,1996,4965.33
Ukraine,UKR,1997,5073.544
Ukraine,UKR,1998,5227.3833
Ukraine,UKR,1999,5005.063
Ukraine,UKR,2000,5172.1025
Ukraine,UKR,2001,5166.252
Ukraine,UKR,2002,5140.1406
Ukraine,UKR,2003,5323.5254
Ukraine,UKR,2004,5810.1323
Ukraine,UKR,2005,5955.452
Ukraine,UKR,2006,6076.493
Ukraine,UKR,2007,6063.2095
Ukraine,UKR,2008,5982.612
Ukraine,UKR,2009,5584.4287
Ukraine,UKR,2010,6013.039
Ukraine,UKR,2011,5928.6904
Ukraine,UKR,2012,5902.9043
Ukraine,UKR,2013,5724.225
Ukraine,UKR,2014,5711.5107
Ukraine,UKR,2015,5469.601
Ukraine,UKR,2016,5202.1724
Ukraine,UKR,2017,5555.2554
Ukraine,UKR,2018,5609.1963
Ukraine,UKR,2019,5483.9937
Ukraine,UKR,2020,5410.407
Ukraine,UKR,2021,6284.966
Ukraine,UKR,2022,5123.7114
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Kingdom,GBR,1965,1043.4053
United Kingdom,GBR,1966,1297.2561
United Kingdom,GBR,1967,1466.8197
United Kingdom,GBR,1968,1546.5214
United Kingdom,GBR,1969,1664.9172
United Kingdom,GBR,1970,1567.3333
United Kingdom,GBR,1971,1577.4559
United Kingdom,GBR,1972,1664.9819
United Kingdom,GBR,1973,1616.4548
United Kingdom,GBR,1974,1910.358
United Kingdom,GBR,1975,1731.6315
United Kingdom,GBR,1976,2061.7952
United Kingdom,GBR,1977,2226.9084
United Kingdom,GBR,1978,2092.1042
United Kingdom,GBR,1979,2158.0576
United Kingdom,GBR,1980,2072.6587
United Kingdom,GBR,1981,2142.082
United Kingdom,GBR,1982,2447.897
United Kingdom,GBR,1983,2744.7773
United Kingdom,GBR,1984,2944.7986
United Kingdom,GBR,1985,3267.0117
United Kingdom,GBR,1986,3204.0588
United Kingdom,GBR,1987,2976.0674
United Kingdom,GBR,1988,3415.1887
United Kingdom,GBR,1989,3813.7283
United Kingdom,GBR,1990,3559.2063
United Kingdom,GBR,1991,3762.2632
United Kingdom,GBR,1992,4118.2954
United Kingdom,GBR,1993,4696.3145
United Kingdom,GBR,1994,4698.336
United Kingdom,GBR,1995,4705.512
United Kingdom,GBR,1996,4922.225
United Kingdom,GBR,1997,5153.585
United Kingdom,GBR,1998,5278.927
United Kingdom,GBR,1999,5102.416
United Kingdom,GBR,2000,4615.0713
United Kingdom,GBR,2001,4792.1836
United Kingdom,GBR,2002,4716.4297
United Kingdom,GBR,2003,4690.9067
United Kingdom,GBR,2004,4407.8594
United Kingdom,GBR,2005,4580.5
United Kingdom,GBR,2006,4322.844
United Kingdom,GBR,2007,3821.6963
United Kingdom,GBR,2008,3498.579
United Kingdom,GBR,2009,4360.3896
United Kingdom,GBR,2010,4088.515
United Kingdom,GBR,2011,4706.266
United Kingdom,GBR,2012,4942.063
United Kingdom,GBR,2013,5442.8364
United Kingdom,GBR,2014,5634.7563
United Kingdom,GBR,2015,6618.7686
United Kingdom,GBR,2016,6593.6914
United Kingdom,GBR,2017,7122.224
United Kingdom,GBR,2018,7379.3755
United Kingdom,GBR,2019,7445.5034
United Kingdom,GBR,2020,7767.351
United Kingdom,GBR,2021,7043.868
United Kingdom,GBR,2022,7588.7686
United States,USA,1965,3383.04
United States,USA,1966,3401.515
United States,USA,1967,3816.4473
United States,USA,1968,3890.4644
United States,USA,1969,4297.198
United States,USA,1970,4324.55
United States,USA,1971,4788.3687
United States,USA,1972,5090.5635
United States,USA,1973,5475.203
United States,USA,1974,6275.317
United States,USA,1975,7017.2666
United States,USA,1976,7026.2188
United States,USA,1977,6920.825
United States,USA,1978,8031.5005
United States,USA,1979,7658.3555
United States,USA,1980,7471.1895
United States,USA,1981,7479.4834
United States,USA,1982,8158.293
United States,USA,1983,8557.355
United States,USA,1984,8841.655
United States,USA,1985,8964.49
United States,USA,1986,9408.227
United States,USA,1987,9369.435
United States,USA,1988,9826.492
United States,USA,1989,10414.298
United States,USA,1990,11250.609
United States,USA,1991,11513.006
United States,USA,1992,11068.534
United States,USA,1993,11175.939
United States,USA,1994,11157.877
United States,USA,1995,11934.421
United States,USA,1996,12186.809
United States,USA,1997,11653.618
United States,USA,1998,11638.322
United States,USA,1999,12054.125
United States,USA,2000,11759.445
United States,USA,2001,11097.594
United States,USA,2002,11638.168
United States,USA,2003,11473.304
United States,USA,2004,11561.31
United States,USA,2005,11444.341
United States,USA,2006,11715.473
United States,USA,2007,11517.339
United States,USA,2008,11808.681
United States,USA,2009,12024.258
United States,USA,2010,12141.289
United States,USA,2011,12668.445
United States,USA,2012,12176.307
United States,USA,2013,12548.557
United States,USA,2014,12636.841
United States,USA,2015,12604.264
United States,USA,2016,13171.486
United States,USA,2017,13671.498
United States,USA,2018,13717.509
United States,USA,2019,13850.071
United States,USA,2020,13947.792
United States,USA,2021,14203.955
United States,USA,2022,14918.417
Upper-middle-income countries,,1965,366.5038
Upper-middle-income countries,,1966,394.54282
Upper-middle-income countries,,1967,380.21512
Upper-middle-income countries,,1968,427.08282
Upper-middle-income countries,,1969,453.24973
Upper-middle-income countries,,1970,492.91718
Upper-middle-income countries,,1971,509.34897
Upper-middle-income countries,,1972,531.4303
Upper-middle-income countries,,1973,557.2615
Upper-middle-income countries,,1974,619.7681
Upper-middle-income countries,,1975,642.65857
Upper-middle-income countries,,1976,708.0274
Upper-middle-income countries,,1977,775.42957
Upper-middle-income countries,,1978,825.1771
Upper-middle-income countries,,1979,886.60657
Upper-middle-income countries,,1980,966.0619
Upper-middle-income countries,,1981,1019.1297
Upper-middle-income countries,,1982,1050.2617
Upper-middle-income countries,,1983,1108.7883
Upper-middle-income countries,,1984,1245.8075
Upper-middle-income countries,,1985,1151.0591
Upper-middle-income countries,,1986,1171.7693
Upper-middle-income countries,,1987,1220.0814
Upper-middle-income countries,,1988,1280.4868
Upper-middle-income countries,,1989,1277.9988
Upper-middle-income countries,,1990,1276.421
Upper-middle-income countries,,1991,1284.6936
Upper-middle-income countries,,1992,1301.6162
Upper-middle-income countries,,1993,1373.3969
Upper-middle-income countries,,1994,1401.915
Upper-middle-income countries,,1995,1472.7811
Upper-middle-income countries,,1996,1472.8839
Upper-middle-income countries,,1997,1497.8369
Upper-middle-income countries,,1998,1495.5408
Upper-middle-income countries,,1999,1509.9882
Upper-middle-income countries,,2000,1577.0167
Upper-middle-income countries,,2001,1605.5331
Upper-middle-income countries,,2002,1643.5326
Upper-middle-income countries,,2003,1667.9779
Upper-middle-income countries,,2004,1815.6311
Upper-middle-income countries,,2005,1892.2771
Upper-middle-income countries,,2006,1984.5605
Upper-middle-income countries,,2007,2066.9097
Upper-middle-income countries,,2008,2273.8496
Upper-middle-income countries,,2009,2281.2935
Upper-middle-income countries,,2010,2456.5913
Upper-middle-income countries,,2011,2502.0652
Upper-middle-income countries,,2012,2719.7869
Upper-middle-income countries,,2013,2823.941
Upper-middle-income countries,,2014,3030.2607
Upper-middle-income countries,,2015,3196.7368
Upper-middle-income countries,,2016,3408.1914
Upper-middle-income countries,,2017,3611.12
Upper-middle-income countries,,2018,3878.2656
Upper-middle-income countries,,2019,4174.4194
Upper-middle-income countries,,2020,4371.547
Upper-middle-income countries,,2021,4699.8804
Upper-middle-income countries,,2022,5007.575
Uzbekistan,UZB,1985,889.13965
Uzbekistan,UZB,1986,735.78564
Uzbekistan,UZB,1987,1049.4407
Uzbekistan,UZB,1988,1080.785
Uzbekistan,UZB,1989,809.32623
Uzbekistan,UZB,1990,955.24384
Uzbekistan,UZB,1991,846.22473
Uzbekistan,UZB,1992,860.32605
Uzbekistan,UZB,1993,985.131
Uzbekistan,UZB,1994,937.7561
Uzbekistan,UZB,1995,794.6531
Uzbekistan,UZB,1996,822.2284
Uzbekistan,UZB,1997,715.4299
Uzbekistan,UZB,1998,701.9212
Uzbekistan,UZB,1999,684.119
Uzbekistan,UZB,2000,697.4424
Uzbekistan,UZB,2001,700.1094
Uzbekistan,UZB,2002,705.88715
Uzbekistan,UZB,2003,800.97614
Uzbekistan,UZB,2004,713.23895
Uzbekistan,UZB,2005,740.8791
Uzbekistan,UZB,2006,618.1504
Uzbekistan,UZB,2007,668.564
Uzbekistan,UZB,2008,444.50223
Uzbekistan,UZB,2009,642.7894
Uzbekistan,UZB,2010,794.6332
Uzbekistan,UZB,2011,543.16833
Uzbekistan,UZB,2012,590.615
Uzbekistan,UZB,2013,570.3115
Uzbekistan,UZB,2014,550.33484
Uzbekistan,UZB,2015,523.85565
Uzbekistan,UZB,2016,584.23914
Uzbekistan,UZB,2017,661.10913
Uzbekistan,UZB,2018,481.38406
Uzbekistan,UZB,2019,518.3235
Uzbekistan,UZB,2020,392.14667
Uzbekistan,UZB,2021,388.52167
Uzbekistan,UZB,2022,413.9641
Venezuela,VEN,1965,417.84247
Venezuela,VEN,1966,412.05954
Venezuela,VEN,1967,467.90833
Venezuela,VEN,1968,761.36707
Venezuela,VEN,1969,856.64435
Venezuela,VEN,1970,1068.6902
Venezuela,VEN,1971,1361.5762
Venezuela,VEN,1972,1475.8436
Venezuela,VEN,1973,1481.492
Venezuela,VEN,1974,1780.9568
Venezuela,VEN,1975,2004.2567
Venezuela,VEN,1976,2305.6729
Venezuela,VEN,1977,2575.3813
Venezuela,VEN,1978,2516.5237
Venezuela,VEN,1979,2847.3115
Venezuela,VEN,1980,2835.7888
Venezuela,VEN,1981,2852.911
Venezuela,VEN,1982,2909.584
Venezuela,VEN,1983,3235.2136
Venezuela,VEN,1984,3530.79
Venezuela,VEN,1985,3848.3333
Venezuela,VEN,1986,4165.244
Venezuela,VEN,1987,4975.946
Venezuela,VEN,1988,5379.454
Venezuela,VEN,1989,5318.049
Venezuela,VEN,1990,5536.968
Venezuela,VEN,1991,6511.8574
Venezuela,VEN,1992,6752.499
Venezuela,VEN,1993,6630.9883
Venezuela,VEN,1994,7007.413
Venezuela,VEN,1995,6881.762
Venezuela,VEN,1996,7054.0576
Venezuela,VEN,1997,7350.6416
Venezuela,VEN,1998,7287.2285
Venezuela,VEN,1999,7476.6895
Venezuela,VEN,2000,7612.3823
Venezuela,VEN,2001,7136.7104
Venezuela,VEN,2002,6859.9893
Venezuela,VEN,2003,6809.0176
Venezuela,VEN,2004,7699.4053
Venezuela,VEN,2005,8276.949
Venezuela,VEN,2006,8547.457
Venezuela,VEN,2007,8530.028
Venezuela,VEN,2008,8723.052
Venezuela,VEN,2009,8462.482
Venezuela,VEN,2010,7410.1304
Venezuela,VEN,2011,7884.3174
Venezuela,VEN,2012,7605.179
Venezuela,VEN,2013,7452.43
Venezuela,VEN,2014,7228.7715
Venezuela,VEN,2015,6605.505
Venezuela,VEN,2016,5492.726
Venezuela,VEN,2017,6108.755
Venezuela,VEN,2018,5795.3696
Venezuela,VEN,2019,5718.311
Venezuela,VEN,2020,6195.5615
Venezuela,VEN,2021,6297.1445
Venezuela,VEN,2022,6139.5015
Vietnam,VNM,1965,26.83431
Vietnam,VNM,1966,30.041138
Vietnam,VNM,1967,32.368183
Vietnam,VNM,1968,35.35545
Vietnam,VNM,1969,38.93064
Vietnam,VNM,1970,42.31439
Vietnam,VNM,1971,42.305084
Vietnam,VNM,1972,28.42092
Vietnam,VNM,1973,27.665403
Vietnam,VNM,1974,27.058187
Vietnam,VNM,1975,31.477684
Vietnam,VNM,1976,34.196857
Vietnam,VNM,1977,35.90166
Vietnam,VNM,1978,46.65726
Vietnam,VNM,1979,57.050163
Vietnam,VNM,1980,83.06859
Vietnam,VNM,1981,82.09562
Vietnam,VNM,1982,82.91793
Vietnam,VNM,1983,63.432827
Vietnam,VNM,1984,80.953255
Vietnam,VNM,1985,73.02084
Vietnam,VNM,1986,67.95832
Vietnam,VNM,1987,65.342834
Vietnam,VNM,1988,82.70101
Vietnam,VNM,1989,173.35506
Vietnam,VNM,1990,237.2658
Vietnam,VNM,1991,273.2537
Vietnam,VNM,1992,306.2545
Vietnam,VNM,1993,330.90207
Vietnam,VNM,1994,376.9799
Vietnam,VNM,1995,424.2304
Vietnam,VNM,1996,473.7719
Vietnam,VNM,1997,453.19824
Vietnam,VNM,1998,425.36584
Vietnam,VNM,1999,521.3471
Vietnam,VNM,2000,544.6396
Vietnam,VNM,2001,670.2407
Vietnam,VNM,2002,658.6735
Vietnam,VNM,2003,675.80493
Vietnam,VNM,2004,623.79425
Vietnam,VNM,2005,571.3851
Vietnam,VNM,2006,670.54266
Vietnam,VNM,2007,751.46075
Vietnam,VNM,2008,855.13153
Vietnam,VNM,2009,970.6823
Vietnam,VNM,2010,909.22797
Vietnam,VNM,2011,1286.0446
Vietnam,VNM,2012,1640.1726
Vietnam,VNM,2013,1750.0361
Vietnam,VNM,2014,1850.2004
Vietnam,VNM,2015,1677.7786
Vietnam,VNM,2016,1852.8209
Vietnam,VNM,2017,2491.923
Vietnam,VNM,2018,2375.869
Vietnam,VNM,2019,1999.9904
Vietnam,VNM,2020,2322.503
Vietnam,VNM,2021,2799.8596
Vietnam,VNM,2022,3473.4663
World,OWID_WRL,1965,859.2263
World,OWID_WRL,1966,903.5267
World,OWID_WRL,1967,909.8284
World,OWID_WRL,1968,946.9811
World,OWID_WRL,1969,987.2727
World,OWID_WRL,1970,1025.8927
World,OWID_WRL,1971,1071.8715
World,OWID_WRL,1972,1128.4481
World,OWID_WRL,1973,1159.6362
World,OWID_WRL,1974,1278.8899
World,OWID_WRL,1975,1340.632
World,OWID_WRL,1976,1358.9294
World,OWID_WRL,1977,1443.2898
World,OWID_WRL,1978,1563.674
World,OWID_WRL,1979,1610.788
World,OWID_WRL,1980,1648.7753
World,OWID_WRL,1981,1726.3207
World,OWID_WRL,1982,1767.0256
World,OWID_WRL,1983,1864.261
World,OWID_WRL,1984,2009.021
World,OWID_WRL,1985,2136.9412
World,OWID_WRL,1986,2182.8699
World,OWID_WRL,1987,2242.1868
World,OWID_WRL,1988,2328.9163
World,OWID_WRL,1989,2319.929
World,OWID_WRL,1990,2358.8672
World,OWID_WRL,1991,2401.0261
World,OWID_WRL,1992,2376.3977
World,OWID_WRL,1993,2451.7974
World,OWID_WRL,1994,2449.3665
World,OWID_WRL,1995,2532.7698
World,OWID_WRL,1996,2556.708
World,OWID_WRL,1997,2543.5894
World,OWID_WRL,1998,2544.4622
World,OWID_WRL,1999,2570.6638
World,OWID_WRL,2000,2593.897
World,OWID_WRL,2001,2551.5925
World,OWID_WRL,2002,2562.1243
World,OWID_WRL,2003,2502.5447
World,OWID_WRL,2004,2617.0178
World,OWID_WRL,2005,2636.679
World,OWID_WRL,2006,2679.7468
World,OWID_WRL,2007,2669.707
World,OWID_WRL,2008,2744.1548
World,OWID_WRL,2009,2723.901
World,OWID_WRL,2010,2837.6895
World,OWID_WRL,2011,2830.5898
World,OWID_WRL,2012,2836.8276
World,OWID_WRL,2013,2926.3074
World,OWID_WRL,2014,3001.5269
World,OWID_WRL,2015,3047.4531
World,OWID_WRL,2016,3138.9346
World,OWID_WRL,2017,3235.9602
World,OWID_WRL,2018,3363.755
World,OWID_WRL,2019,3484.5835
World,OWID_WRL,2020,3559.6902
World,OWID_WRL,2021,3712.2188
World,OWID_WRL,2022,3830.7969
